Time,country,eventName,beforeValue,nowValue,expectValue
2016-08-18 17:00,EUR,居民消费价格指数,-0.60%,-0.50%,0.20%
2016-08-18 17:00,EUR,居民消费价格指数,0.20%,0.20%,0.20%
2016-08-18 19:30,EUR,欧央行公布货币政策会议纪要,,,
2016-08-18 20:30,USD,初请失业金人数,262K,265K,266K
2016-08-18 20:30,USD,费城联储制造业指数 ,2,2,-2.9
2016-08-18 20:30,USD,费城联储就业指数 ,-20,-1,-1.6
2016-08-18 20:30,CAD,外资证券购买 ,9.02B,-1,13.99B
2016-08-18 22:05,USD,FOMC委员杜德利,,,
2016-08-19 04:00,USD,美联邦公开市场委员会委员威廉姆斯,,,
2016-08-19 08:00,USD,美联邦公开市场委员会委员洛克哈特,,,
2016-08-19 14:00,EUR,德国生产者物价指数,0.20%,0.10%,0.40%
2016-08-19 20:30,CAD,核心消费价格指数,0.00%,0.00%,0.00%
2016-08-19 20:30,CAD,核心消费价格指数,2.10%,2.10%,2.10%
2016-08-19 20:30,CAD,核心零售销售 ,-0.80%,0.30%,0.80%
2016-08-19 20:30,CAD,居民消费价格指数,-0.20%,-0.10%,0.20%
2016-08-19 20:30,CAD,零售销售 ,-0.10%,0.50%,0.20%
2016-08-20 01:00,USD,贝克休斯原油钻井设备数量,406,-1,396
2016-08-20 03:30,USD,商品期货交易委员会原油投机净仓位,307.5K,-1,258.3K
2016-08-20 03:30,USD,商品期货交易委员会黄金投机净仓位,283.9K,-1,286.4K
2016-08-20 03:30,USD,商品期货交易委员会标普500投机净仓位,154.0K,-1,100.7K
2016-08-20 03:30,EUR,商品期货交易委员会欧元投机净仓位,-92.5K,-1,-98.4K
2016-08-22 14:30,USD,Investing.com黄金指数,-1,-1,57.50%
2016-08-22 14:30,USD,Investing.com标普500指数,-1,-1,49.20%
2016-08-22 14:30,CAD,Investing.com 美元/加元指数,-1,-1,46.90%
2016-08-22 14:30,EUR,Investing.com 欧元/美元指数,-1,-1,28.80%
2016-08-22 20:30,CAD,批发销售额 ,-1,0.50%,1.80%
2016-8-23 05:00,NZD,新西兰联储行长惠勒(Wheeler)讲话,,,
2016-8-23 10:00,JPY,制造业PMI  (八月),49.6,49.5,49.3
2016-8-23 12:00,JPY,日本央行行长黑田东彦讲话,,,
2016-8-23 12:30,NOK,消费者信心  (第三季度),-4.10,,-12.60
2016-8-23 13:00,SGD,居民消费价格指数(CPI) (同比)  (七月),-0.7%,-0.5%,-0.7%
2016-8-23 14:00,CHF,贸易收支  (七月),2.930B,3.790B,3.510B
2016-8-23 14:00,EUR,芬兰失业率  (七月),8.9%,,8.9%
2016-8-23 15:00,EUR,法国制造业PMI  (八月),48.5,48.8,48.6
2016-8-23 15:00,EUR,法国Markit综合PMI  (八月),51.6,50.4,50.1
2016-8-23 15:00,EUR,法国服务业PMI  (八月),52.0,50.5,50.5
2016-8-23 15:00,DKK,消费者信心指数  (八月),4.8,,3.1
2016-8-23 15:00,TRY,消费者信心指数  (八月),74.4,,67.0
2016-8-23 15:30,EUR,德国综合PMI  (八月),54.4,55.0,55.3
2016-8-23 15:30,EUR,德国制造业PMI  (八月),53.6,53.5,53.8
2016-8-23 15:30,EUR,德国服务业PMI  (八月),53.3,54.4,54.4
2016-8-23 16:00,TWD,工业生产指数 (同比)  (七月),-0.31%,,0.88%
2016-8-23 16:00,EUR,制造业PMI  (八月),51.8,52.0,52.0
2016-8-23 16:00,EUR,Markit综合PMI  (八月),53.3,53.1,53.2
2016-8-23 16:00,EUR,服务业PMI  (八月),53.1,52.8,52.9
2016-8-23 16:45,EUR,西班牙3个月期国债拍卖,-0.351%,,-0.327%
2016-8-23 18:00,GBP,CBI工业趋势订单指数  (八月),-5,-9,-4
2016-8-23 19:00,TRY,单周回购利率  (八月),7.50%,7.50%,7.50%
2016-8-23 19:00,TRY,隔夜借款利率  (八月),7.25%,7.25%,7.25%
2016-8-23 19:00,TRY,隔夜拆借利率  (八月),8.50%,8.50%,8.75%
2016-8-23 20:00,HUF,利率决议  (八月),0.90%,0.90%,0.90%
2016-8-23 20:55,USD,红皮书商业零售销售 (同比),0.2%,,0.2%
2016-8-23 20:55,USD,红皮书商业零售销售 (月度环比),-0.4%,,-0.3%
2016-8-23 21:00,MXN,零售销售 (月度环比)  (六月),1.0%,-0.2%,1.2%
2016-8-23 21:00,MXN,零售销售 (同比)  (六月),9.4%,7.0%,8.6%
2016-8-23 21:45,USD,制造业PMI  (八月),52.1,52.7,52.9
2016-8-23 22:00,USD,新屋销售 (月度环比)  (七月),12.4%,-2.0%,1.7%
2016-8-23 22:00,USD,新屋销售  (七月),654K,580K,582K
2016-8-23 22:00,USD,里士满联储制造业指数  (八月),-11,6,10
2016-8-23 22:00,USD,里士满联储制造业装船指数  (八月),-14,,7
2016-8-23 22:00,USD,里士满联储服务业收入指数  (八月),0,,8
2016-8-23 22:00,EUR,消费者信心指数  (八月),-8.5,-7.6,-7.9
2016-8-23 23:30,USD,四周期国债拍卖,0.275%,,0.275%
2016-8-24 01:00,USD,2年期国债拍卖,0.760%,,0.760%
2016-8-24 02:00,BRL,经常账户(美元)  (七月),-4.05B,-3.60B,-2.48B
2016-8-24 02:00,BRL,外商直接投资(美元)  (七月),0.08B,-0.50B,3.92B
2016-8-24 04:35,USD,当周API原油库存,4.464M,0.200M,-1.000M
2016-8-24 06:45,NZD,出口额  (七月),3.96B,4.07B,4.26B
2016-8-24 06:45,NZD,进口额  (七月),4.40B,4.45B,4.13B
2016-8-24 06:45,NZD,贸易收支 (月度环比)  (七月),-433M,-350M,127M
2016-8-24 06:45,NZD,贸易收支 (同比)  (七月),"-3,030M","-2,980M","-3,310M"
2016-8-24 09:30,AUD,营建完工 (季度环比)  (第二季度),-3.7%,-1.9%,-0.3%
2016-8-24 12:00,MYR,居民消费价格指数(CPI) (同比)  (七月),1.1%,1.2%,1.6%
2016-8-24 13:00,JPY,领先指标,99.2,98.4,98.4
2016-8-24 14:00,EUR,德国国内生产总值(GDP) (同比)  (第二季度),3.1%,3.1%,3.1%
2016-8-24 14:00,EUR,德国国内生产总值(GDP) (季度环比)  (第二季度),0.4%,0.4%,0.4%
2016-8-24 14:00,EUR,芬兰出口物价指数 (同比)  (七月),-4.8%,,-4.3%
2016-8-24 14:00,EUR,芬兰进口物价指数 (同比)  (七月),-5.0%,,-5.4%
2016-8-24 14:00,EUR,芬兰生产者物价指数(PPI) (同比)  (七月),-3.8%,,-3.4%
2016-8-24 16:00,PLN,失业率  (七月),8.6%,8.6%,8.8%
2016-8-24 16:00,NOK,失业率  (六月),4.8%,4.7%,4.7%
2016-8-24 16:00,ZAR,核心消费价格指数(CPI) (同比)  (七月),5.7%,5.7%,5.6%
2016-8-24 16:00,ZAR,核心消费价格指数(CPI) (月度环比)  (七月),0.6%,0.5%,0.4%
2016-8-24 16:00,ZAR,居民消费价格指数(CPI) (月度环比)  (七月),0.8%,0.9%,0.6%
2016-8-24 16:00,ZAR,居民消费价格指数(CPI) (同比)  (七月),6.0%,6.1%,6.3%
2016-8-24 16:10,TWD,M2货币供应量  (七月),4.70%,,4.42%
2016-8-24 16:30,GBP,BBA抵押贷款许可件数,37.7K,38.5K,39.8K
2016-8-24 16:55,ISK,利率决议,5.25%,5.75%,5.75%
2016-8-24 17:35,EUR,德国5年期Bobl国债拍卖,-0.510%,,-0.510%
2016-8-24 19:00,USD,MBA30年期固定抵押贷款利率,3.67%,,3.64%
2016-8-24 19:00,USD,MBA抵押贷款申请 (每周),-2.1%,,-4.0%
2016-8-24 19:00,USD,MBA采购指数,213.4,,214.0
2016-8-24 19:00,USD,MBA抵押贷款申请活动指数,530.1,,541.5
2016-8-24 19:00,USD,MBA抵押贷款再融资活动指数,"2,355.2",,"2,432.8"
2016-8-24 19:00,BRL,瓦加斯基金会(FGV)消费者信心  (八月),79.3,82.0,76.7
2016-8-24 20:00,BRL,月中CPI (同比)  (八月),8.95%,8.97%,8.93%
2016-8-24 20:00,BRL,月中CPI (月度环比)  (八月),0.45%,0.47%,0.54%
2016-8-24 21:00,USD,房价指数 (同比)  (六月),5.6%,,5.6%
2016-8-24 21:00,USD,房价指数 (月度环比)  (六月),0.2%,0.3%,0.2%
2016-8-24 21:00,USD,房价指数  (六月),234.8,,234.3
2016-8-24 21:00,MXN,上半年 - 核心CPI月率  (八月),0.13%,0.16%,0.11%
2016-8-24 21:00,MXN,上半年 - CPI月率  (八月),0.31%,0.35%,0.28%
2016-8-24 21:00,EUR,比利时央行商业景气指数  (八月),-3.1,1.0,1.0
2016-8-24 22:00,USD,成品房销售  (七月),5.39M,5.51M,5.57M
2016-8-24 22:00,USD,现房销售 (月度环比)  (七月),-3.2%,-0.4%,1.1%
2016-8-24 22:30,USD,原油库存,2.501M,-0.455M,-2.508M
2016-8-24 22:30,USD,原油进口,0.449M,,-0.211M
2016-8-24 22:30,USD,库欣原油库存,0.375M,,-0.724M
2016-8-24 22:30,USD,蒸馏油产量,-0.090M,,0.200M
2016-8-24 22:30,USD,当周EIA馏分油库存,0.122M,0.400M,1.939M
2016-8-24 22:30,USD,汽油产量,-0.245M,,0.182M
2016-8-24 22:30,USD,取暖油库存,-0.274M,,0.680M
2016-8-24 22:30,USD,汽油库存,0.036M,-1.166M,-2.724M
2016-8-24 23:30,BRL,跨境资本流动,0.63B,,-1.97B
2016-8-25 00:00,EUR,法国总求职人数  (七月),"3,506.6K",,"3,525.7K"
2016-8-25 01:00,USD,5年期国债拍卖,1.125%,,1.180%
2016-8-25 03:00,ARS,经济活动指数 (同比)  (六月),-4.3%,-3.0%,2.8%
2016-8-25 03:00,ARS,贸易收支  (七月),270M,41M,126M
2016-8-25 07:50,JPY,企业服务价格指数(CGPI) (同比),0.4%,0.1%,0.2%
2016-8-25 07:50,JPY,买进外国债券,433.1B,,"1,297.6B"
2016-8-25 07:50,JPY,外国投资者对日本股票持仓,-229.6B,,94.5B
2016-8-25 09:00,PHP,进口额 (同比)  (六月),15.4%,14.7%,39.3%
2016-8-25 09:00,PHP,贸易收支  (六月),"-2,098.0M","-2,100.0M","-2,021.0M"
2016-8-25 14:45,EUR,法国工业景气指数  (八月),101,103,103
2016-8-25 14:45,EUR,法国工业投资  (第三季度),6.0%,,7.0%
2016-8-25 15:00,SEK,消费者信心指数  (八月),93.9,97.5,95.2
2016-8-25 15:00,SEK,制造业信心指数  (八月),97.7,103.5,102.9
2016-8-25 15:00,DKK,零售销售 (同比)  (七月),-2.0%,,1.8%
2016-8-25 15:00,EUR,西班牙国内生产总值(GDP) (季度环比)  (第二季度),0.8%,0.7%,0.7%
2016-8-25 15:00,EUR,西班牙国内生产总值(GDP) (同比)  (第二季度),3.2%,3.2%,3.2%
2016-8-25 15:00,EUR,西班牙生产者物价指数(PPI) (同比),-4.6%,,-4.7%
2016-8-25 15:00,EUR,奥地利工业生产指数 (同比)  (六月),0.9%,,0.8%
2016-8-25 15:00,QAR,国内生产总值(GDP) (同比)  (第一季度),1.10%,,3.90%
2016-8-25 15:00,QAR,卡塔尔GDP (季度环比)  (第一季度),-2.60%,,-0.50%
2016-8-25 15:15,CHF,工业订单  (第二季度),-5.6%,,-2.3%
2016-8-25 15:30,SEK,家庭贷款额 (同比)  (七月),7.6%,,7.7%
2016-8-25 15:30,SEK,生产者物价指数(PPI) (同比)  (七月),-1.1%,,-1.9%
2016-8-25 15:30,SEK,生产者物价指数(PPI) (月度环比)  (七月),-0.3%,,1.5%
2016-8-25 15:30,SEK,失业率  (七月),6.3%,,7.6%
2016-8-25 16:00,EUR,德国商业期望  (八月),100.1,102.5,102.1
2016-8-25 16:00,EUR,德国当前评估  (八月),112.8,114.9,114.8
2016-8-25 16:00,EUR,德国Ifo商业景气指数  (八月),106.2,108.5,108.3
2016-8-25 16:00,ZMK,居民消费价格指数(CPI) (同比)  (八月),19.6%,,20.2%
2016-8-25 16:00,ZMK,居民消费价格指数(CPI) (月度环比)  (八月),0.4%,,0.1%
2016-8-25 16:30,HKD,出口额 (月度环比)  (七月),-5.1%,,-1.0%
2016-8-25 16:30,HKD,进口额 (月度环比)  (七月),-3.3%,,-0.9%
2016-8-25 16:30,HKD,贸易收支,-33.3B,,-45.6B
2016-8-25 17:30,ZAR,生产者物价指数(PPI) (同比)  (七月),7.4%,6.9%,6.8%
2016-8-25 17:30,ZAR,生产者物价指数(PPI) (月度环比)  (七月),0.8%,0.3%,0.6%
2016-8-25 18:00,GBP,CBI分销调查零售销售指数  (八月),9,-5,-14
2016-8-25 19:30,TRY,产能利用率  (八月),75.2%,,75.7%
2016-8-25 19:30,TRY,制造业信心  (八月),103.6,,108.0
2016-8-25 20:30,USD,持续申请失业救济人数,"2,145K","2,153K","2,175K"
2016-8-25 20:30,USD,核心耐用商品订单 (月度环比)  (七月),1.5%,0.5%,-0.3%
2016-8-25 20:30,USD,耐用品订单 (月度环比)  (七月),4.4%,3.3%,-4.2%
2016-8-25 20:30,USD,扣除国防的耐用品订单 (月度环比)  (七月),3.8%,,-4.0%
2016-8-25 20:30,USD,扣除飞机非国防资本耐用品订单 (月度环比)  (七月),1.6%,0.3%,0.5%
2016-8-25 20:30,USD,初请失业金人数,261K,265K,262K
2016-8-25 20:30,USD,初请失业金人数四周均值,264.00K,,265.25K
2016-8-25 20:30,CAD,企业利润 (季度环比),-3.4%,,-4.6%
2016-8-25 21:00,RUB,央行外汇储备(美元),398.2B,,395.7B
2016-8-25 21:30,BRL,银行贷款 (月度环比)  (七月),-0.4%,,-0.5%
2016-8-25 21:45,USD,彭博消费者信心指数,45.3,,43.6
2016-8-25 21:45,USD,服务业PMI  (八月),50.9,52.0,51.4
2016-8-25 22:00,MXN,经常账户(美元)  (第二季度),"-7,852M","-6,700M","-7,698M"
2016-8-25 22:00,MXN,经常帐余额占GDP百分比  (第二季度),3.00%,,-2.80%
2016-8-25 22:30,USD,天然气库存,11B,18B,22B
2016-8-25 23:00,USD,堪萨斯联储制造业综合指数  (八月),-4,-2,-6
2016-8-25 23:00,USD,堪萨斯联储制造业指数  (八月),-7,,-15
2016-8-26 01:00,USD,7年期国债拍卖,1.423%,,1.340%
2016-8-26 03:00,BRL,CAGED就业岗位净增长  (七月),-94.72K,-88.00K,-91.00K
2016-8-26 04:00,USD,Jackson Hole Symposium,,,
2016-8-26 05:00,KRW,消费者信心指数  (八月),102,,101
2016-8-26 07:30,JPY,全国核心CPI (同比)  (七月),-0.5%,-0.4%,-0.5%
2016-8-26 07:30,JPY,全国消费者物价指数 (同比)  (七月),-0.4%,-0.4%,-0.4%
2016-8-26 07:30,JPY,东京核心消费价格指数(CPI) (同比)  (八月),-0.4%,-0.3%,-0.4%
2016-8-26 07:30,JPY,东京居民消费价格指数(CPI) (同比)  (八月),-0.5%,-0.4%,-0.4%
2016-8-26 11:30,THB,海关出口数据  (七月),-4.40%,-2.00%,-0.10%
2016-8-26 11:30,THB,海关进口数据  (七月),-7.20%,-6.00%,-10.10%
2016-8-26 11:30,THB,海关贸易数据(美元)  (七月),1.210B,1.400B,1.970B
2016-8-26 13:00,JPY,日本央行核心CPI (同比),0.5%,,0.8%
2016-8-26 13:00,SGD,工业生产指数 (月度环比)  (七月),-4.0%,-1.1%,-1.5%
2016-8-26 13:00,SGD,工业生产指数 (同比)  (七月),-3.6%,0.9%,0.6%
2016-8-26 14:00,EUR,德国Gfk消费者景气指数  (九月),10.2,9.9,10.0
2016-8-26 14:45,EUR,法国消费者信心指数  (八月),97,,96
2016-8-26 14:45,EUR,法国国内生产总值(GDP) (季度环比)  (第二季度),0.0%,0.0%,0.0%
2016-8-26 15:00,EUR,西班牙零售销售 (同比)  (七月),4.9%,4.0%,5.7%
2016-8-26 15:30,THB,外币掉期交易(美元),17.9B,,17.6B
2016-8-26 15:30,THB,外汇储备(美元),183.4B,,181.8B
2016-8-26 16:00,EUR,货币供应M3年率 (同比)  (七月),4.8%,4.9%,5.0%
2016-8-26 16:00,EUR,私人部门贷款 (同比),1.8%,1.8%,1.8%
2016-8-26 16:00,EUR,立陶宛零售销售 (月度环比)  (七月),0.7%,,0.5%
2016-8-26 16:00,EUR,立陶宛零售销售 (同比)  (七月),6.2%,,6.4%
2016-8-26 16:30,GBP,商业投资 (同比)  (第二季度),-0.8%,-1.4%,-0.8%
2016-8-26 16:30,GBP,商业投资 (季度环比)  (第二季度),0.5%,-0.8%,-0.6%
2016-8-26 16:30,GBP,国内生产总值(GDP) (同比)  (第二季度),2.2%,2.2%,2.2%
2016-8-26 16:30,GBP,国内生产总值(GDP) (季度环比)  (第二季度),0.6%,0.6%,0.6%
2016-8-26 16:30,GBP,服务业指数,0.5%,0.4%,0.3%
2016-8-26 17:00,ISK,居民消费价格指数(CPI) (月度环比)  (八月),0.3%,0.1%,-0.3%
2016-8-26 17:00,ISK,居民消费价格指数(CPI) (同比)  (八月),0.9%,0.7%,1.1%
2016-8-26 19:30,INR,外汇储备(美元),367.17B,,365.82B
2016-8-26 20:00,USD,Jackson Hole Symposium,,,
2016-8-26 20:30,USD,企业获利修正值 (季度环比)  (第二季度),-2.4%,,2.2%
2016-8-26 20:30,USD,国内生产总值(GDP) (季度环比)  (第二季度),1.1%,1.1%,1.2%
2016-8-26 20:30,USD,GDP平减指数 (季度环比)  (第二季度),2.3%,2.2%,2.2%
2016-8-26 20:30,USD,商品贸易平衡  (七月),-59.32B,-62.30B,-63.30B
2016-8-26 20:30,USD,实际个人消费支出  (第二季度),4.4%,4.2%,4.2%
2016-8-26 21:00,MXN,贸易收支  (七月),-1.827B,-0.950B,-0.524B
2016-8-26 21:00,MXN,贸易收支(美元)  (七月),-1.020B,,-0.918B
2016-8-26 22:00,USD,美联储主席耶伦(Yellen)讲话,,,
2016-8-26 22:00,USD,密歇根大学消费者5年期通胀预期  (八月),2.50%,,2.60%
2016-8-26 22:00,USD,密歇根大学消费者预期指数  (八月),78.7,81.0,80.3
2016-8-26 22:00,USD,密歇根大学消费者信心指数  (八月),89.8,90.6,90.4
2016-8-26 22:00,USD,密歇根大学现状指数  (八月),107.0,107.4,106.1
2016-8-26 22:00,USD,密歇根大学通胀预期  (八月),2.5%,,2.5%
2016-8-26 22:30,USD,当周ECRI领先指标年率 (每周),8.1%,,8.4%
2016-8-26 22:30,USD,当周ECRI领先指标,138.1,,137.8
2016-8-26 23:00,CAD,预算平衡 (同比)  (六月),-1.00B,,0.11B
2016-8-26 23:00,CAD,预算平衡  (六月),-1.11B,,-0.59B
2016-8-27 01:00,USD,贝克休斯原油钻井设备数量,406,,406
2016-8-27 03:30,GBP,商品期货交易委员会英镑投机净仓位,-95.0K,,-94.2K
2016-8-27 03:30,USD,商品期货交易委员会铜投机净仓位,-6.7K,,-5.1K
2016-8-27 03:30,USD,商品期货交易委员会原油投机净仓位,353.7K,,307.5K
2016-8-27 03:30,USD,商品期货交易委员会黄金投机净仓位,294.6K,,283.9K
2016-8-27 03:30,USD,商品期货交易委员会标普500投机净仓位,192.4K,,154.0K
2016-8-27 03:30,USD,商品期货交易委员会白银投机净仓位,83.2K,,85.0K
2016-8-27 03:30,CAD,商品期货交易委员会加元投机净仓位,16.7K,,12.5K
2016-8-27 03:30,MXN,商品期货交易委员会墨西哥比索投机净仓位,-28.5K,,-45.7K
2016-8-27 03:30,CHF,商品期货交易委员会瑞郎投机净仓位,1.9K,,-1.5K
2016-8-27 03:30,AUD,商品期货交易委员会澳元投机净仓位,42.8K,,41.1K
2016-8-27 03:30,JPY,商品期货交易委员会日元投机净仓位,60.3K,,56.0K
2016-8-27 03:30,NZD,商品期货交易委员会纽元投机净仓位,-0.9K,,-0.7K
2016-8-27 03:30,RUB,美国商品期货交易委员会报告- 俄罗斯卢布,8.9K,,7.9K
2016-8-27 03:30,EUR,商品期货交易委员会欧元投机净仓位,-76.7K,,-92.5K
2016-8-27 20:00,USD,Jackson Hole Symposium,,,
2016-8-29 09:00,AUD,HIA新屋销售 (月度环比)  (七月),-9.7%,,8.2%
2016-8-29 14:00,EUR,芬兰消费者信心指数  (八月),15.7,,13.1
2016-8-29 14:00,EUR,芬兰工业信心指数  (八月),-10,,-12
2016-8-29 14:30,GBP,Investing.com 英镑/美元指数,30.9%,,32.2%
2016-8-29 14:30,USD,Investing.com黄金指数,63.0%,,58.0%
2016-8-29 14:30,USD,Investing.com标普500指数,58.1%,,58.5%
2016-8-29 14:30,CAD,Investing.com 美元/加元指数,40.5%,,46.2%
2016-8-29 14:30,CHF,Investing.com 美元/瑞郎指数,48.5%,,54.2%
2016-8-29 14:30,AUD,Investing.com 澳元/美元指数,52.5%,,54.6%
2016-8-29 14:30,JPY,Investing.com 美元/日元指数,36.7%,,43.1%
2016-8-29 14:30,NZD,Investing.com 纽元/美元指数,35.6%,,35.3%
2016-8-29 14:30,EUR,Investing.com 欧元/美元指数,32.7%,,23.9%
2016-8-29 15:00,EUR,奥地利国内生产总值(GDP) (季度环比)  (第二季度),0.3%,0.3%,0.3%
2016-8-29 15:30,SEK,零售销售 (同比)  (七月),1.1%,,3.9%
2016-8-29 15:30,SEK,零售销售 (月度环比)  (七月),-0.9%,,-0.7%
2016-8-29 15:30,SEK,贸易收支  (七月),0.50B,,0.60B
2016-8-29 16:00,EUR,意大利商业信心指数  (八月),101.1,102.5,102.9
2016-8-29 16:00,EUR,意大利消费者信心指数  (八月),109.2,110.5,111.2
2016-8-29 16:30,HKD,零售销售 (同比)  (七月),-7.7%,,-8.9%
2016-8-29 17:00,EUR,希腊国内生产总值(GDP) (同比)  (第二季度),-0.9%,-0.7%,-0.7%
2016-8-29 17:10,EUR,意大利6个月期BOT国债拍卖,-0.236%,,-0.185%
2016-8-29 18:00,EUR,爱尔兰零售销售 (月度环比)  (七月),12.6%,,-5.8%
2016-8-29 18:00,EUR,爱尔兰零售销售 (同比)  (七月),6.3%,,5.3%
2016-8-29 20:30,USD,核心PCE物价指数 (同比)  (七月),1.6%,1.5%,1.6%
2016-8-29 20:30,USD,核心PCE物价指数 (月度环比)  (七月),0.1%,0.1%,0.1%
2016-8-29 20:30,USD,个人收入 (月度环比)  (七月),0.4%,0.4%,0.3%
2016-8-29 20:30,USD,个人支出 (月度环比)  (七月),0.3%,0.3%,0.5%
2016-8-29 20:30,USD,实际个人消费 (月度环比)  (七月),0.3%,0.2%,0.4%
2016-8-29 21:00,MXN,失业率  (七月),3.80%,3.95%,3.90%
2016-8-29 21:00,MXN,失业率(未季调)  (七月),4.00%,4.20%,3.90%
2016-8-29 21:00,EUR,法国12个月期BTF国债拍卖,-0.585%,,-0.587%
2016-8-29 21:00,EUR,法国3个月期BTF国债拍卖,-0.587%,,-0.593%
2016-8-29 21:00,EUR,法国6个月期BTF国债拍卖,-0.586%,,-0.595%
2016-8-29 21:00,ILS,利率决议  (九月),0.10%,0.10%,0.10%
2016-8-29 22:30,USD,达拉斯联储制造企业活动指数  (八月),-6.2,-3.9,-1.3
2016-8-29 23:30,USD,3个月期国债拍卖,0.335%,,0.310%
2016-8-29 23:30,USD,6个月期国库券拍卖,0.480%,,0.450%
2016-8-30 00:00,COP,国内生产总值(GDP) (同比)  (第二季度),2.0%,2.3%,2.5%
2016-8-30 00:00,COP,国内生产总值(GDP) (季度环比)  (第二季度),0.2%,,0.2%
2016-8-30 01:00,USD,达拉斯联储个人消费支出物价指数  (七月),0.80%,,1.20%
2016-8-30 06:45,NZD,建筑许可 (月度环比)  (七月),-10.5%,,16.3%
2016-8-30 07:30,JPY,家庭户均消费支出 (同比)  (七月),-0.5%,-0.9%,-2.2%
2016-8-30 07:30,JPY,家庭户均消费支出 (月度环比)  (七月),2.5%,1.1%,-1.1%
2016-8-30 07:30,JPY,有效求人倍率  (七月),1.37,1.38,1.37
2016-8-30 07:30,JPY,失业率  (七月),3.0%,3.1%,3.1%
2016-8-30 07:50,JPY,零售销售 (同比)  (七月),-0.2%,-0.9%,-1.4%
2016-8-30 09:30,AUD,营建许可 (月度环比)  (七月),11.3%,-0.5%,-4.7%
2016-8-30 09:30,AUD,私人部门营建许可  (七月),-0.5%,,-3.0%
2016-8-30 11:30,THB,工业生产指数 (同比)  (七月),-5.10%,0.10%,1.37%
2016-8-30 12:30,EUR,荷兰商业信心指数  (八月),1.2,,5.1
2016-8-30 12:45,PHP,预算平衡  (七月),-50.7B,,-45.2B
2016-8-30 14:00,EUR,德国进口价格指数 (月度环比)  (七月),0.1%,-0.1%,0.5%
2016-8-30 14:00,EUR,德国进口物价指数 (同比)  (七月),-3.8%,-4.0%,-4.6%
2016-8-30 15:00,CHF,KOF经济领先指标  (八月),99.8,102.0,103.5
2016-8-30 15:00,EUR,西班牙居民消费价格指数(CPI) (同比)  (八月),-0.1%,-0.5%,-0.6%
2016-8-30 15:00,EUR,西班牙CPI (月度环比)  (八月),0.1%,,-0.7%
2016-8-30 15:00,EUR,西班牙调和消费者物价指数(HICP) (同比)  (八月),-0.3%,-0.3%,-0.7%
2016-8-30 15:00,EUR,西班牙调和消费者物价指数(HICP) (月度环比)  (八月),0.0%,,-1.3%
2016-8-30 15:00,EUR,奥地利制造业PMI  (八月),52.1,,53.2
2016-8-30 15:00,EUR,奥地利生产者物价指数(PPI) (同比)  (七月),-2.2%,,-2.4%
2016-8-30 15:00,EUR,奥地利生产者物价指数(PPI) (月度环比)  (七月),0.0%,,0.4%
2016-8-30 15:00,HUF,季度失业率  (七月),5.0%,,5.1%
2016-8-30 15:15,CHF,就业率  (第二季度),4.900M,,4.878M
2016-8-30 16:00,EUR,意大利零售销售 (同比)  (六月),0.8%,,-1.5%
2016-8-30 16:00,EUR,意大利零售销售 (月度环比)  (六月),0.2%,0.2%,0.3%
2016-8-30 16:00,PLN,国内生产总值(GDP) (季度环比)  (第二季度),3.1%,3.1%,3.1%
2016-8-30 16:00,EUR,立陶宛国内生产总值(GDP) (同比)  (第二季度),2.10%,,2.60%
2016-8-30 16:30,GBP,央行消费信贷  (七月),1.181B,1.700B,1.857B
2016-8-30 16:30,GBP,M4货币供应 (月度环比)  (七月),1.2%,1.2%,1.2%
2016-8-30 16:30,GBP,央行抵押贷款许可  (七月),60.91K,61.90K,64.15K
2016-8-30 16:30,GBP,央行抵押贷款  (七月),2.70B,3.20B,3.20B
2016-8-30 16:30,GBP,个人贷款贷出净额,3.8B,4.9B,5.1B
2016-8-30 16:30,EUR,葡萄牙商业信心指数  (八月),1.4,,1.3
2016-8-30 16:30,EUR,葡萄牙消费者信心指数  (八月),-13.30,,-13.00
2016-8-30 17:00,MYR,货币供应量 (同比)  (七月),2.3%,,1.9%
2016-8-30 17:00,EUR,希腊生产者物价指数(PPI) (同比)  (七月),-7.3%,,-7.8%
2016-8-30 17:00,EUR,商业和消费者信心指数  (八月),103.5,104.1,104.5
2016-8-30 17:00,EUR,企业景气指数  (八月),0.0,0.4,0.4
2016-8-30 17:00,EUR,消费者信心指数  (八月),-9.0,-9.0,-7.9
2016-8-30 17:25,EUR,意大利10年期BTP国债拍卖,1.14%,,1.24%
2016-8-30 17:25,EUR,意大利5年期BTP国债拍卖,0.19%,,0.26%
2016-8-30 17:30,EUR,比利时居民消费价格指数(CPI) (同比)  (八月),2.16%,,2.28%
2016-8-30 17:30,EUR,比利时居民消费价格指数(CPI) (月度环比)  (八月),-0.05%,,0.12%
2016-8-30 17:40,EUR,比利时3个月期国债拍卖,-0.597%,,-0.602%
2016-8-30 17:40,EUR,比利时6个月期国债拍卖,-0.596%,,-0.594%
2016-8-30 18:00,EUR,拉脱维亚零售销售 (月度环比)  (七月),0.40%,,-0.80%
2016-8-30 18:00,EUR,拉脱维亚零售销售 (同比)  (七月),1.30%,,0.90%
2016-8-30 18:30,USD,FOMC成员斯坦利·费希尔(Stanley Fischer)讲话,,,
2016-8-30 19:00,BRL,IGP-M物价指数 (月度环比)  (八月),0.15%,0.15%,0.18%
